start_time,datetime,outflow_mean,outflow_mean_ma7,outflow_top10,outflow_total
1642161600000,2022-01-14 12:00:00,4.2205797,5.19850596,274.0536962,312.32289804
1642165200000,2022-01-14 13:00:00,8.61300326,5.58400526,302.38338748,396.19815014
1642168800000,2022-01-14 14:00:00,4.16037461,5.28996631,514.57365377,578.29207061
1642172400000,2022-01-14 15:00:00,8.07411546,5.84081788,748.63021442,791.2633154
1642176000000,2022-01-14 16:00:00,2.15240543,5.05363574,89.17006274,122.68710942
1642179600000,2022-01-14 17:00:00,14.63493744,6.5883471,553.77057707,585.39749775
1642183200000,2022-01-14 18:00:00,1.54779484,6.20045868,164.73450467,190.37876525
1642186800000,2022-01-14 19:00:00,2.83076236,6.00191334,88.7979371,113.23049428
1642190400000,2022-01-14 20:00:00,2.82692646,5.17533094,83.92434378,93.2885732
1642194000000,2022-01-14 21:00:00,2.20816863,4.89644437,220.96095893,245.10671746
1642197600000,2022-01-14 22:00:00,3.13559393,4.1909413,237.8428162,260.25429631
1642201200000,2022-01-14 23:00:00,3.15955124,4.33481927,159.14946739,173.77531836
1642204800000,2022-01-15 00:00:00,1.89713665,2.51513344,165.95087891,174.53657163
1642208400000,2022-01-15 01:00:00,3.70573306,2.82341033,133.99930981,151.93505543
1642212000000,2022-01-15 02:00:00,4.02614338,2.99417905,292.20217076,301.96075384
1642215600000,2022-01-15 03:00:00,7.87937363,3.71595722,284.47944343,346.69243978
1642219200000,2022-01-15 04:00:00,1.76249205,3.65228913,155.3074137,158.62428491
1642222800000,2022-01-15 05:00:00,5.63917051,4.00994293,196.17523411,208.64930893
1642226400000,2022-01-15 06:00:00,1.76006105,3.81001576,130.89486527,147.84512787
1642230000000,2022-01-15 07:00:00,9.14323952,4.84517331,275.21922161,283.44042519
1642233600000,2022-01-15 08:00:00,1.63428009,4.54925146,166.9142071,176.50225004
1642237200000,2022-01-15 09:00:00,4.52410101,4.62038827,161.47073085,185.48814125
1642240800000,2022-01-15 10:00:00,2.99849674,3.92312014,116.00725875,122.93836652
1642244400000,2022-01-15 11:00:00,1.35471607,3.86486643,55.34194232,66.38108722
1642248000000,2022-01-15 12:00:00,0.57061464,3.14078702,54.11832312,74.75051849
1642251600000,2022-01-15 13:00:00,8.41157854,4.0910038,304.13843339,336.46314164
1642255200000,2022-01-15 14:00:00,1.57768666,3.01021054,165.85090672,195.63314618
1642258800000,2022-01-15 15:00:00,3.83893315,3.32516097,215.93028424,234.17492217
1642262400000,2022-01-15 16:00:00,5.08014242,3.40459546,283.70780685,304.80854534
1642266000000,2022-01-15 17:00:00,0.93823565,3.11027245,18.85199514,20.64118431
1642269600000,2022-01-15 18:00:00,2.14624383,3.22334784,223.91245736,253.25677224
1642273200000,2022-01-15 19:00:00,0.9356524,3.27549609,17.7718473,20.58435284
1642276800000,2022-01-15 20:00:00,1.1332251,2.23573132,60.19823346,81.59220727
1642280400000,2022-01-15 21:00:00,1.0711911,2.16337481,86.5680674,96.40719874
1642284000000,2022-01-15 22:00:00,1.41629939,1.81728427,137.66196178,148.71143593
1642287600000,2022-01-15 23:00:00,0.85005301,1.21298578,27.12454488,33.15206742
1642291200000,2022-01-16 00:00:00,0.28599818,1.119809,19.58517718,23.45185111
1642294800000,2022-01-16 01:00:00,1.97292682,1.09504943,72.2415616,84.83585336
1642298400000,2022-01-16 02:00:00,2.11796231,1.26395084,138.67753036,154.61124832
1642302000000,2022-01-16 03:00:00,1.92832437,1.37753645,71.46389907,77.13297482
1642305600000,2022-01-16 04:00:00,2.83346418,1.62928975,172.24852034,178.50824331
1642309200000,2022-01-16 05:00:00,10.12246342,2.87302747,456.34630489,475.75578079
1642312800000,2022-01-16 06:00:00,2.50620631,3.1096208,237.02205822,243.10201163
1642316400000,2022-01-16 07:00:00,1.6807881,3.3088765,57.26001511,63.86994769
1642320000000,2022-01-16 08:00:00,1.88330634,3.29607358,133.07093239,146.89789415
1642323600000,2022-01-16 09:00:00,2.12142755,3.29656861,185.06474934,205.77847231
1642327200000,2022-01-16 10:00:00,3.72205019,3.55281516,161.17642583,197.26866004
1642330800000,2022-01-16 11:00:00,7.0423939,4.15409083,239.80345264,267.61096833
1642334400000,2022-01-16 12:00:00,2.42757624,3.05482123,215.94526821,247.61277606
1642338000000,2022-01-16 13:00:00,3.12849957,3.14372027,82.92160541,96.98348677
1642341600000,2022-01-16 14:00:00,2.60447036,3.27567488,206.89259846,226.58892157
1642345200000,2022-01-16 15:00:00,4.5132662,3.65138343,293.8046508,320.44189986
1642348800000,2022-01-16 16:00:00,4.5668958,4.00073604,327.4202904,356.21787234
1642352400000,2022-01-16 17:00:00,4.49177535,4.11069677,169.18045342,197.63811531
1642356000000,2022-01-16 18:00:00,0.55477179,3.18389362,41.60673756,55.47717938
1642359600000,2022-01-16 19:00:00,4.04036907,3.41429259,164.7058871,185.85697742
1642363200000,2022-01-16 20:00:00,2.28048652,3.29314787,160.2335528,171.03648918
1642366800000,2022-01-16 21:00:00,3.14950969,3.37101063,116.15736073,129.12989747
1642370400000,2022-01-16 22:00:00,0.79586082,2.83995272,68.56495184,71.62747359
1642374000000,2022-01-16 23:00:00,2.05573088,2.48121487,85.87813712,100.73081325
1642377600000,2022-01-17 00:00:00,2.16298435,2.14853045,162.66287228,168.71277927
1642381200000,2022-01-17 01:00:00,5.4617543,2.84952795,220.14860675,234.85543476
1642384800000,2022-01-17 02:00:00,2.86336759,2.68138488,245.86010885,272.01992115
1642388400000,2022-01-17 03:00:00,3.95096881,2.92002521,268.55224937,292.37169172
1642392000000,2022-01-17 04:00:00,1.57998235,2.69580701,99.88023786,110.5987642
1642395600000,2022-01-17 05:00:00,3.10158366,3.02519599,116.47806137,139.57126472
1642399200000,2022-01-17 06:00:00,1.77917706,2.9856883,150.31311084,169.02182076
1642402800000,2022-01-17 07:00:00,6.70409695,3.63441867,230.99656444,274.86797486
1642406400000,2022-01-17 08:00:00,1.33375731,3.04470482,121.24825565,141.37827504
1642410000000,2022-01-17 09:00:00,4.14249205,3.22743688,111.59607417,128.41725354
1642413600000,2022-01-17 10:00:00,9.77159979,4.0589556,519.45167177,547.20958801
1642417200000,2022-01-17 11:00:00,4.36984983,4.45750809,169.2455616,187.90354258
1642420800000,2022-01-17 12:00:00,10.42595254,5.5038465,827.10436025,917.48382316
1642424400000,2022-01-17 13:00:00,1.27771574,5.43220917,148.16787908,205.7122346
1642428000000,2022-01-17 14:00:00,2.11631157,4.77681126,136.0174904,173.53754909
1642431600000,2022-01-17 15:00:00,3.25104533,5.05070955,105.32648633,130.04181336
1642435200000,2022-01-17 16:00:00,3.19489151,4.91533804,288.16540827,367.41252325
1642438800000,2022-01-17 17:00:00,8.68165412,4.75963152,289.56405636,364.62947294
1642442400000,2022-01-17 18:00:00,2.87728525,4.54640801,245.73157805,313.62409279
1642446000000,2022-01-17 19:00:00,3.94655568,3.62077989,121.01762403,142.07600451
1642449600000,2022-01-17 20:00:00,2.45353065,3.78875344,237.57297357,269.88837116
1642453200000,2022-01-17 21:00:00,11.26878738,5.09624999,491.8105356,540.90179431
1642456800000,2022-01-17 22:00:00,11.82063269,6.32047675,1040.86892363,1063.85694182
1642460400000,2022-01-17 23:00:00,1.23598279,6.04063265,28.4525579,35.84350095
1642464000000,2022-01-18 00:00:00,0.62810678,4.89012589,61.83182993,78.51334796
1642467600000,2022-01-18 01:00:00,4.85398242,5.1725112,174.84804717,199.0132792
1642471200000,2022-01-18 02:00:00,3.77893629,5.14856557,295.89383319,306.09383974
1642474800000,2022-01-18 03:00:00,3.72906355,5.33078456,189.66764617,201.36943192
1642478400000,2022-01-18 04:00:00,15.82966259,5.98233816,347.09275445,348.25257708
1642482000000,2022-01-18 05:00:00,9.93195324,5.71252681,422.82741822,536.32547515
1642485600000,2022-01-18 06:00:00,2.80463907,5.93662056,300.94230654,342.1659662
1642489200000,2022-01-18 07:00:00,3.47823761,6.34378211,127.39344829,153.04245492
1642492800000,2022-01-18 08:00:00,1.35183478,5.8434753,151.78628667,174.38668693
1642496400000,2022-01-18 09:00:00,3.47186789,5.79960839,300.07686709,354.13052504
1642500000000,2022-01-18 10:00:00,6.65801376,6.21802985,456.66258973,492.69301841
1642503600000,2022-01-18 11:00:00,5.33630469,4.71897872,177.69599469,208.11588293
1642507200000,2022-01-18 12:00:00,2.2220754,3.6175676,212.59844939,264.42697244
1642510800000,2022-01-18 13:00:00,5.23262218,3.96442233,152.26199688,177.90915407
1642514400000,2022-01-18 14:00:00,15.59631688,5.69557651,655.8254745,717.4305765
1642518000000,2022-01-18 15:00:00,2.91667454,5.91912505,117.00402713,180.83382163
1642521600000,2022-01-18 16:00:00,1.77222674,5.67631917,37.21544827,37.21676163
1642525200000,2022-01-18 17:00:00,11.88430387,6.42293204,989.48797904,1140.89317106
1642528800000,2022-01-18 18:00:00,7.93449109,6.79410153,785.86122998,817.25258246
1642532400000,2022-01-18 19:00:00,2.20875242,6.79219825,355.10058431,393.15793164
1642536000000,2022-01-18 20:00:00,1.80369399,6.30235136,199.79219958,241.69499402
1642539600000,2022-01-18 21:00:00,11.90481913,5.77499454,471.47452944,500.00240352
1642543200000,2022-01-18 22:00:00,4.39979465,5.98686884,507.63115696,545.57453599
1642546800000,2022-01-18 23:00:00,6.6468519,6.68324386,250.12602549,259.22722396
1642550400000,2022-01-19 00:00:00,1.74231602,5.23438846,60.27584469,67.95032477
1642554000000,2022-01-19 01:00:00,5.21842314,4.84637875,203.02506489,219.17377175
1642557600000,2022-01-19 02:00:00,1.58092068,4.7566885,191.50871845,213.42429216
1642561200000,2022-01-19 03:00:00,4.95423284,5.20676548,180.76216271,193.21508077
1642564800000,2022-01-19 04:00:00,3.35932235,3.98598023,207.46158746,218.35595245
1642568400000,2022-01-19 05:00:00,5.28552124,4.1125126,252.85317105,290.70366833
1642572000000,2022-01-19 06:00:00,2.81378575,3.56493172,235.06683012,253.24071766
1642575600000,2022-01-19 07:00:00,4.88212715,4.01347616,39.05701722,39.05701722
1642579200000,2022-01-19 08:00:00,7.02208027,4.27114147,663.92336197,884.78211452
1642582800000,2022-01-19 09:00:00,12.36715746,5.81203244,520.5994558,556.52208589
1642586400000,2022-01-19 10:00:00,2.63599841,5.48085609,245.86423399,279.41583148
1642590000000,2022-01-19 11:00:00,28.78676946,9.11334853,989.23150418,1007.53693127
1642593600000,2022-01-19 12:00:00,5.35647022,9.1234841,758.44770931,835.60935463
1642597200000,2022-01-19 13:00:00,4.30563906,9.336606,168.87776438,206.67067491
1642600800000,2022-01-19 14:00:00,5.72557004,9.45709785,656.7128956,738.59853559
1642604400000,2022-01-19 15:00:00,24.18400947,11.90880202,1013.07203836,1185.01646401
1642608000000,2022-01-19 16:00:00,4.22277046,10.74531816,641.00959574,692.53435592
1642611600000,2022-01-19 17:00:00,6.87190665,11.35044791,259.46671088,316.10770585
1642615200000,2022-01-19 18:00:00,2.07909741,7.53506619,188.58848358,222.46342307
1642618800000,2022-01-19 19:00:00,8.75967337,8.02123807,293.72889316,306.58856786
1642622400000,2022-01-19 20:00:00,6.82904325,8.38172438,739.09855299,812.65614691
1642626000000,2022-01-19 21:00:00,2.96868499,7.98788366,93.90221468,115.77871472
1642629600000,2022-01-19 22:00:00,1.8594916,4.79866682,29.74891883,29.75186568
1642633200000,2022-01-19 23:00:00,1.26839496,4.37661318,133.08632932,182.6488744
1642636800000,2022-01-20 00:00:00,5.37952849,4.1634163,575.65224598,607.88671919
1642640400000,2022-01-20 01:00:00,2.72731013,4.25601811,96.88702695,103.6377848
1642644000000,2022-01-20 02:00:00,3.57234677,3.51497146,307.01389464,332.2282499
1642647600000,2022-01-20 03:00:00,2.27541369,2.86445295,192.12243947,225.26595534
1642651200000,2022-01-20 04:00:00,5.13636549,3.17412159,240.92627547,267.09100556
1642654800000,2022-01-20 05:00:00,5.15918647,3.64550657,184.67232721,201.20827216
1642658400000,2022-01-20 06:00:00,3.33874961,3.94127152,304.97652409,363.92370798
1642662000000,2022-01-20 07:00:00,5.5429167,3.96461269,180.95792104,216.17375141
1642665600000,2022-01-20 08:00:00,3.07549868,4.01435392,208.62588802,255.26639065
1642669200000,2022-01-20 09:00:00,2.8930584,3.91731272,235.99632254,263.2683148
1642672800000,2022-01-20 10:00:00,4.17723065,4.18900086,404.04389532,446.96367955
1642676400000,2022-01-20 11:00:00,8.90774631,4.72776955,338.48401731,391.94083765
1642680000000,2022-01-20 12:00:00,4.86942459,4.68637499,352.87287097,389.55396747
1642683600000,2022-01-20 13:00:00,3.19433596,4.66574447,208.36666624,255.54687661
1642687200000,2022-01-20 14:00:00,3.42576014,4.36329353,408.11502935,500.16098017
1642690800000,2022-01-20 15:00:00,7.4270444,4.98494292,236.83143478,274.80064279
1642694400000,2022-01-20 16:00:00,18.8013753,7.25755962,935.84421918,1052.87701652
1642698000000,2022-01-20 17:00:00,8.40600484,7.86167022,1026.35518152,1134.81065327
1642701600000,2022-01-20 18:00:00,2.7571239,6.98300988,75.86961949,88.22796469
1642705200000,2022-01-20 19:00:00,8.39367008,7.48647352,470.78263536,545.58855508
1642708800000,2022-01-20 20:00:00,4.28122234,7.641743,164.78599239,184.09256069
1642712400000,2022-01-20 21:00:00,1.88776749,7.42202976,56.41073612,69.84739697
1642716000000,2022-01-20 22:00:00,1.86266109,6.62711786,166.43567213,199.30473622
1642719600000,2022-01-20 23:00:00,4.50258736,4.58443387,701.19166963,896.01488525
1642723200000,2022-01-21 00:00:00,1.20338793,3.5554886,134.54221444,152.83026734
1642726800000,2022-01-21 01:00:00,8.86970303,4.42871419,308.37249807,354.78812103
1642730400000,2022-01-21 02:00:00,5.5164658,4.01768501,410.35766016,535.09718254
1642734000000,2022-01-21 03:00:00,13.9331455,5.39653117,641.21848249,752.3898569
1642737600000,2022-01-21 04:00:00,20.55956997,8.06393153,1481.96598625,1768.12301713
1642741200000,2022-01-21 05:00:00,12.40673946,9.57022844,990.23457059,1153.82676985
1642744800000,2022-01-21 06:00:00,6.61666216,9.87223912,855.68836978,992.49932404
1642748400000,2022-01-21 07:00:00,6.50058165,10.62898108,264.05542648,331.52966423
1642752000000,2022-01-21 08:00:00,0.89256898,9.4893905,91.28314849,96.39744999
1642755600000,2022-01-21 09:00:00,9.67002978,10.08275679,501.01644449,647.89199514
1642759200000,2022-01-21 10:00:00,2.69263303,8.47696929,250.22528295,317.73069774
1642762800000,2022-01-21 11:00:00,9.26267991,6.86312785,818.47716164,954.05603094
1642766400000,2022-01-21 12:00:00,11.6265373,6.7516704,430.84931113,558.07379057
1642770000000,2022-01-21 13:00:00,36.36777669,11.00182962,1327.91766957,1563.81439783
1642773600000,2022-01-21 14:00:00,10.56403327,11.58232271,1440.57664042,1605.73305764
1642777200000,2022-01-21 15:00:00,3.10111133,11.89782876,173.38369634,213.97668182
1642780800000,2022-01-21 16:00:00,7.47564505,11.58434523,691.79008273,799.89402027
1642784400000,2022-01-21 17:00:00,21.9213782,14.33130882,819.5757815,854.93374967
1642788000000,2022-01-21 18:00:00,0.25331443,13.04425661,40.71609934,40.7836231
1642791600000,2022-01-21 19:00:00,4.176e-05,11.38332868,0.00037584,0.00037584
1642795200000,2022-01-21 20:00:00,2.72896491,6.57778414,105.23680586,114.61652626
1642798800000,2022-01-21 21:00:00,13.31174986,6.97031508,1425.11573376,1717.21573166
1642802400000,2022-01-21 22:00:00,34.70291367,11.48485827,1562.44358348,1839.25442468
1642806000000,2022-01-21 23:00:00,23.0406388,13.7084288,1001.59925889,1359.39768922
1642809600000,2022-01-22 00:00:00,16.32534025,12.90899481,2322.89262782,2399.82501613
1642813200000,2022-01-22 01:00:00,56.39897628,20.92980365,2422.05154994,2537.95393238
1642816800000,2022-01-22 02:00:00,0.44807674,20.99380864,31.7987423,31.81344845
1642820400000,2022-01-22 03:00:00,17.31373989,23.07734793,1130.91112862,1385.09919133
1642824000000,2022-01-22 04:00:00,6.49874568,22.10406162,683.5101709,727.85951571
1642827600000,2022-01-22 05:00:00,26.41892066,20.92063404,1203.34835148,1241.6892709
1642831200000,2022-01-22 06:00:00,10.6219303,19.14653283,1627.55407247,1731.37463957
1642834800000,2022-01-22 07:00:00,21.7852991,19.92652695,795.58309439,871.41196389
1642838400000,2022-01-22 08:00:00,5.02946453,12.58802527,759.78549546,809.74378916
1642842000000,2022-01-22 09:00:00,5.69100515,13.33701504,457.7195353,591.86453572
1642845600000,2022-01-22 10:00:00,9.90019872,12.27793773,1034.14420325,1168.22344877
1642849200000,2022-01-22 11:00:00,11.87039957,13.04531686,377.14366305,451.07518375
1642852800000,2022-01-22 12:00:00,1.47921737,9.48250211,173.11985724,230.75791024
1642856400000,2022-01-22 13:00:00,10.44051383,9.45658547,414.545116,501.14466398
1642860000000,2022-01-22 14:00:00,5.96284225,7.19623449,431.66772736,453.1760112
1642863600000,2022-01-22 15:00:00,3.78392883,7.01830082,385.41273876,435.15181523
1642867200000,2022-01-22 16:00:00,3.28875959,6.67512288,294.70964002,391.36239144
1642870800000,2022-01-22 17:00:00,5.21239303,6.00543635,185.7024481,208.49572118
1642874400000,2022-01-22 18:00:00,2.31627346,4.64056119,201.02230367,233.94361937
1642878000000,2022-01-22 19:00:00,3.96017272,4.99498339,146.22754142,217.8094997
1642881600000,2022-01-22 20:00:00,3.82852916,4.05041415,447.52157689,497.70879075
1642885200000,2022-01-22 21:00:00,5.91254115,4.04322828,229.22602824,266.06435182
1642888800000,2022-01-22 22:00:00,0.76922444,3.61255622,78.029674,93.84538163
1642892400000,2022-01-22 23:00:00,9.64246778,4.52022882,399.73070536,414.62611438
1642896000000,2022-01-23 00:00:00,1.56999661,3.99988647,165.02265997,177.40961698
1642899600000,2022-01-23 01:00:00,6.00449562,4.52677535,210.73270211,246.18432047
1642903200000,2022-01-23 02:00:00,2.0554087,4.25466621,161.86939839,174.70973985
1642906800000,2022-01-23 03:00:00,4.80152324,4.39366536,185.34499383,211.26702269
1642910400000,2022-01-23 04:00:00,1.22475759,3.723982,95.46441959,99.20536468
1642914000000,2022-01-23 05:00:00,4.52898668,4.26109089,218.16382082,262.68122748
1642917600000,2022-01-23 06:00:00,7.93959719,4.01782366,777.73239752,809.8389138
1642921200000,2022-01-23 07:00:00,2.98921176,4.22056868,110.60107682,131.52531739
1642924800000,2022-01-23 08:00:00,1.62070419,3.59431276,158.88992391,179.89816467
1642928400000,2022-01-23 09:00:00,4.33095975,3.91939149,182.94810822,229.54086669
1642932000000,2022-01-23 10:00:00,3.68829054,3.76035824,331.97926541,346.69931073
1642935600000,2022-01-23 11:00:00,7.46456738,4.65175964,325.67162247,432.94490806
1642939200000,2022-01-23 12:00:00,3.07744249,4.44439619,300.58234035,344.67355928
1642942800000,2022-01-23 13:00:00,2.75908646,3.70432322,87.22810089,102.08619916
1642946400000,2022-01-23 14:00:00,4.80333288,3.96348338,436.27988492,537.97328251
1642950000000,2022-01-23 15:00:00,3.58506444,4.24410628,268.8858245,311.90060601
1642953600000,2022-01-23 16:00:00,30.5157677,7.98479313,2594.15876053,2624.35602192
1642957200000,2022-01-23 17:00:00,44.0463518,13.75023045,1668.49650951,1717.80772034
1642960800000,2022-01-23 18:00:00,2.31345936,13.01435788,205.37845747,242.91323331
1642964400000,2022-01-23 19:00:00,2.88548029,12.9869347,99.86054163,124.0756523
1642968000000,2022-01-23 20:00:00,2.77952799,12.98985492,229.42864319,261.27563097
1642971600000,2022-01-23 21:00:00,3.13541901,12.75158151,114.26441603,141.09385553
1642975200000,2022-01-23 22:00:00,2.89024788,12.652322,277.96123643,289.02478782
1642978800000,2022-01-23 23:00:00,6.84052003,9.27014377,177.2422309,184.69404077
