start_time,datetime,taker_buy_ratio,taker_buy_sell_ratio,taker_buy_volume,taker_sell_ratio,taker_sell_volume
1731895200000,2024-11-18 02:00:00,0.42968349,0.75341232,153410507.5925,0.57031651,203620917.2056
1731898800000,2024-11-18 03:00:00,0.54205326,1.18366007,209578684.9287,0.45794674,177059859.0947
1731902400000,2024-11-18 04:00:00,0.46748479,0.87788064,100878414.0964,0.53251521,114911309.8571
1731906000000,2024-11-18 05:00:00,0.51273261,1.05226128,129574973.5624,0.48726739,123139543.1086
1731909600000,2024-11-18 06:00:00,0.64361783,1.80597655,991859951.0927,0.35638217,549209762.6385
1731913200000,2024-11-18 07:00:00,0.45695396,0.84146449,685699310.4757,0.54304604,814887989.8644
1731916800000,2024-11-18 08:00:00,0.50482742,1.01949795,307274087.4723,0.49517258,301397455.6549
1731920400000,2024-11-18 09:00:00,0.52650126,1.11193806,393979274.8915,0.47349874,354317646.305
1731924000000,2024-11-18 10:00:00,0.47348593,0.89928448,241431766.792,0.52651407,268470958.5656
1731927600000,2024-11-18 11:00:00,0.44633051,0.80613167,945425218.8236,0.55366949,1172792553.0246
1731931200000,2024-11-18 12:00:00,0.50232693,1.00935126,532646825.552,0.49767307,527712054.3322
1731934800000,2024-11-18 13:00:00,0.4437041,0.79760448,898578883.5055,0.5562959,1126597083.9781
1731938400000,2024-11-18 14:00:00,0.49836353,0.99347547,1103695502.7773,0.50163647,1110943891.7827
1731942000000,2024-11-18 15:00:00,0.54732862,1.20910808,1782544948.1653,0.45267138,1474264364.0923002
1731945600000,2024-11-18 16:00:00,0.44971655,0.81724529,997996759.3426,0.55028345,1221171629.9529
1731949200000,2024-11-18 17:00:00,0.50855826,1.0348292,963762333.6967,0.49144174,931325029.9018
1731952800000,2024-11-18 18:00:00,0.46021636,0.85259414,685749146.3952,0.53978364,804309010.2495
1731956400000,2024-11-18 19:00:00,0.48145117,0.92845869,683246329.1277,0.51854883,735893083.012
1731960000000,2024-11-18 20:00:00,0.53296179,1.14115245,1192021513.6458,0.46703821,1044576924.3558
1731963600000,2024-11-18 21:00:00,0.48319994,0.93498429,541324238.4533,0.51680006,578966135.345
1731967200000,2024-11-18 22:00:00,0.50654308,1.02651934,204036081.4197,0.49345692,198764965.7404
1731970800000,2024-11-18 23:00:00,0.38906545,0.63683656,433901827.3628,0.61093455,681339383.7347
1731974400000,2024-11-19 00:00:00,0.61291411,1.58340599,517806377.8253,0.38708589,327020600.7065
1731978000000,2024-11-19 01:00:00,0.46899371,0.88321687,251607882.052,0.53100629,284876671.818
1731981600000,2024-11-19 02:00:00,0.52452991,1.10318171,242634349.0065,0.47547009,219940511.1973
1731985200000,2024-11-19 03:00:00,0.49722348,0.98895524,184166628.1153,0.50277652,186223421.4751
1731988800000,2024-11-19 04:00:00,0.50848805,1.03453855,295117403.6993,0.49151195,285264773.2643
1731992400000,2024-11-19 05:00:00,0.49544078,0.98192791,230225557.6699,0.50455922,234462789.4249
1731996000000,2024-11-19 06:00:00,0.49037014,0.96220842,252992245.426,0.50962986,262928738.6271
1731999600000,2024-11-19 07:00:00,0.44754285,0.81009515,237780330.035,0.55245715,293521483.0824
1732003200000,2024-11-19 08:00:00,0.5520206,1.23224552,329136188.3957,0.4479794,267102767.9737
1732006800000,2024-11-19 09:00:00,0.49150271,0.96657884,458269359.0449,0.50849729,474114828.7972
1732010400000,2024-11-19 10:00:00,0.49221969,0.96935561,207832505.9953,0.50778031,214402747.0639
1732014000000,2024-11-19 11:00:00,0.50940244,1.03833057,159419038.4602,0.49059756,153533993.6139
1732017600000,2024-11-19 12:00:00,0.55796143,1.26224603,901168292.8005,0.44203857,713940285.5929
1732021200000,2024-11-19 13:00:00,0.46718974,0.87684072,1221207166.4889,0.53281026,1392735462.7159
1732024800000,2024-11-19 14:00:00,0.51914804,1.07964215,1399628445.9459,0.48085196,1296381814.4509
1732028400000,2024-11-19 15:00:00,0.51549824,1.063976,946143091.4832,0.48450176,889252284.4935
1732032000000,2024-11-19 16:00:00,0.48597692,0.94543794,467814674.8163,0.51402308,494812675.8015
1732035600000,2024-11-19 17:00:00,0.52828706,1.11993336,1111626751.4697,0.47171294,992582942.7045
1732039200000,2024-11-19 18:00:00,0.53710535,1.16031878,1470911783.6875,0.46289465,1267679033.7144
1732042800000,2024-11-19 19:00:00,0.48783909,0.95251136,744545008.9152,0.51216091,781665224.6445
1732046400000,2024-11-19 20:00:00,0.4596477,0.85064446,819907183.6517,0.5403523,963865889.3531
1732050000000,2024-11-19 21:00:00,0.51331051,1.05469817,721547256.864,0.48668949,684126776.1624
1732053600000,2024-11-19 22:00:00,0.44303778,0.79545393,528351623.0211,0.55696222,664213985.7722
1732057200000,2024-11-19 23:00:00,0.55627651,1.25365577,382226046.4255,0.44372349,304889153.0994
1732060800000,2024-11-20 00:00:00,0.47580197,0.907676,239163496.2129,0.52419803,263489941.692
1732064400000,2024-11-20 01:00:00,0.42255781,0.73177508,274654369.4464,0.57744219,375326213.4822
1732068000000,2024-11-20 02:00:00,0.48008297,0.92338382,276917292.3412,0.51991703,299894028.2963
1732071600000,2024-11-20 03:00:00,0.51596671,1.06597361,340957395.8826,0.48403329,319855382.4743
1732075200000,2024-11-20 04:00:00,0.50723712,1.02937363,203545384.8081,0.49276288,197737127.2166
1732078800000,2024-11-20 05:00:00,0.54349695,1.19056589,275861589.5738,0.45650305,231706276.3595
1732082400000,2024-11-20 06:00:00,0.43142907,0.75879552,195680869.2379,0.56857093,257883531.8193
1732086000000,2024-11-20 07:00:00,0.52612645,1.1102676,289371081.1232,0.47387355,260631833.3287
1732089600000,2024-11-20 08:00:00,0.50744782,1.03024174,480196386.3628,0.49255218,466100691.6659
1732093200000,2024-11-20 09:00:00,0.49786197,0.99148429,600054005.3002,0.50213803,605207779.5876
1732096800000,2024-11-20 10:00:00,0.55430266,1.24367505,323226718.4042,0.44569734,259896440.0278
1732100400000,2024-11-20 11:00:00,0.50437006,1.01763436,476377410.0745,0.49562994,468122369.5949
1732104000000,2024-11-20 12:00:00,0.49275226,0.97142329,518604300.3202,0.50724774,533860270.9423
1732107600000,2024-11-20 13:00:00,0.5522683,1.23348044,1528604148.2616,0.4477317,1239260952.676
1732111200000,2024-11-20 14:00:00,0.48174505,0.92955224,1487261884.6137,0.51825495,1599976659.8609
1732114800000,2024-11-20 15:00:00,0.50099127,1.00397294,1002068118.1997,0.49900873,998102714.5428
1732118400000,2024-11-20 16:00:00,0.4969546,0.98789215,1492975873.828,0.5030454,1511274157.3902
1732122000000,2024-11-20 17:00:00,0.46019147,0.85250871,661042949.6262,0.53980853,775409027.5306
1732125600000,2024-11-20 18:00:00,0.50718656,1.02916542,1013819867.9498,0.49281344,985089321.3357
1732129200000,2024-11-20 19:00:00,0.47342533,0.89906591,388351290.9314,0.52657467,431949746.8134
1732132800000,2024-11-20 20:00:00,0.54024668,1.17507945,602271176.5319,0.45975332,512536557.2943
1732136400000,2024-11-20 21:00:00,0.52250789,1.09427543,312163486.4564,0.47749211,285269575.1887
1732140000000,2024-11-20 22:00:00,0.51565088,1.06462644,232756855.8639,0.48434912,218627725.1712
1732143600000,2024-11-20 23:00:00,0.53486197,1.14989946,223485841.9202,0.46513803,194352505.4458
1732147200000,2024-11-21 00:00:00,0.51091446,1.04463213,649427919.2052,0.48908554,621680972.8341
1732150800000,2024-11-21 01:00:00,0.53518178,1.15137865,417029327.5066,0.46481822,362199981.8773
1732154400000,2024-11-21 02:00:00,0.47819773,0.91643473,482829912.872,0.52180227,526856844.9495
1732158000000,2024-11-21 03:00:00,0.59052943,1.44217795,1587569328.826,0.40947057,1100813756.7066
1732161600000,2024-11-21 04:00:00,0.57600091,1.35849566,2257494157.6787,0.42399909,1661760307.1238
1732165200000,2024-11-21 05:00:00,0.46015101,0.85236988,1061552394.9828,0.53984899,1245412843.8077
1732168800000,2024-11-21 06:00:00,0.48698207,0.9492496,517058677.5953,0.51301793,544702549.5934
1732172400000,2024-11-21 07:00:00,0.50618841,1.02506385,386501026.3586,0.49381159,377050683.2216
1732176000000,2024-11-21 08:00:00,0.56513771,1.29957857,393929816.7213,0.43486229,303121199.7952
1732179600000,2024-11-21 09:00:00,0.50375155,1.01511966,561916857.489,0.49624845,553547409.9265
1732183200000,2024-11-21 10:00:00,0.47615476,0.90896076,453794077.553,0.52384524,499244961.0943
1732186800000,2024-11-21 11:00:00,0.52246053,1.09406773,1325532916.4446,0.47753947,1211563858.6403
1732190400000,2024-11-21 12:00:00,0.44603961,0.80518323,941357332.0554,0.55396039,1169121874.5274
1732194000000,2024-11-21 13:00:00,0.54249547,1.1857707,912102844.5365,0.45750453,769206762.8624
1732197600000,2024-11-21 14:00:00,0.46614467,0.87316667,1148952866.584,0.53385533,1315846003.2371
1732201200000,2024-11-21 15:00:00,0.47814145,0.91622808,1774296353.3726,0.52185855,1936522561.1757
1732204800000,2024-11-21 16:00:00,0.5229552,1.09623919,856848415.1317,0.4770448,781625414.9452
1732208400000,2024-11-21 17:00:00,0.52679846,1.11326445,616619481.7422,0.47320154,553884102.6123
1732212000000,2024-11-21 18:00:00,0.48900566,0.95696884,821713861.0469,0.51099434,858663131.0386
1732215600000,2024-11-21 19:00:00,0.53120628,1.13313439,1530529425.6724,0.46879372,1350704240.1774
1732219200000,2024-11-21 20:00:00,0.50001459,1.00005837,715104201.9843,0.49998541,715062460.4399
1732222800000,2024-11-21 21:00:00,0.44961577,0.81691252,490859253.1264,0.55038423,600871257.2968
1732226400000,2024-11-21 22:00:00,0.53850829,1.16688617,259951628.6378,0.46149171,222773768.1866
1732230000000,2024-11-21 23:00:00,0.51420199,1.05846869,366128817.2247,0.48579801,345904247.5393
1732233600000,2024-11-22 00:00:00,0.45609373,0.83855207,308308885.2022,0.54390627,367668146.7585
1732237200000,2024-11-22 01:00:00,0.51531709,1.06320457,302686084.2822,0.48468291,284692235.1521
1732240800000,2024-11-22 02:00:00,0.53823735,1.16561476,420027423.4127,0.46176265,360348409.6393
1732244400000,2024-11-22 03:00:00,0.50795088,1.03231741,875008310.6806,0.49204912,847615570.4246
1732248000000,2024-11-22 04:00:00,0.47051473,0.88862666,331856372.116,0.52948527,373448587.3433
1732251600000,2024-11-22 05:00:00,0.47674386,0.91110992,227170748.5388,0.52325614,249334073.0764
1732255200000,2024-11-22 06:00:00,0.48240612,0.93201667,268256692.4219,0.51759388,287823920.6212
1732258800000,2024-11-22 07:00:00,0.5155079,1.06401713,740537139.3955,0.4844921,695982344.5021
1732262400000,2024-11-22 08:00:00,0.51814621,1.07531831,482267483.6689,0.48185379,448488114.6736
1732266000000,2024-11-22 09:00:00,0.49364963,0.9749171,459832763.7169,0.50635037,471663451.2017
1732269600000,2024-11-22 10:00:00,0.46172126,0.85777354,310317066.0815,0.53827874,361770389.6941
1732273200000,2024-11-22 11:00:00,0.51061151,1.0433664,365403571.3826,0.48938849,350215964.2907
1732276800000,2024-11-22 12:00:00,0.41240362,0.70184846,258332138.8909,0.58759638,368073957.3354
1732280400000,2024-11-22 13:00:00,0.4701752,0.88741637,1431352464.1773,0.5298248,1612943500.5249
1732284000000,2024-11-22 14:00:00,0.49279271,0.97158049,974390726.7454,0.50720729,1002892439.2367
1732287600000,2024-11-22 15:00:00,0.52336089,1.09802339,971126418.6757,0.47663911,884431450.9017
1732291200000,2024-11-22 16:00:00,0.47554977,0.90675861,660314352.2656,0.52445023,728214042.3303
1732294800000,2024-11-22 17:00:00,0.47667201,0.91084753,580958839.7437,0.52332799,637822270.2169
1732298400000,2024-11-22 18:00:00,0.49435137,0.9776579,470035280.5488,0.50564863,480776844.1122
1732302000000,2024-11-22 19:00:00,0.4849685,0.94162883,857529743.3593,0.5150315,910687649.7957
1732305600000,2024-11-22 20:00:00,0.52886826,1.12254856,555014437.389,0.47113174,494423543.9832
1732309200000,2024-11-22 21:00:00,0.50372165,1.01499824,364128201.5632,0.49627835,358747619.2798
1732312800000,2024-11-22 22:00:00,0.42654507,0.7438162,285597473.1756,0.57345493,383962427.916
1732316400000,2024-11-22 23:00:00,0.49720497,0.98888203,194350949.9283,0.50279503,196536031.5038
1732320000000,2024-11-23 00:00:00,0.52237547,1.09369481,231565311.4105,0.47762453,211727539.5903
1732323600000,2024-11-23 01:00:00,0.45989695,0.85149851,217070476.0595,0.54010305,254927604.6537
1732327200000,2024-11-23 02:00:00,0.50401571,1.0161929,193539007.6145,0.49598429,190454988.5256
1732330800000,2024-11-23 03:00:00,0.54323537,1.18931137,209574483.1681,0.45676463,176214982.6422
1732334400000,2024-11-23 04:00:00,0.49898277,0.99593933,259719565.6573,0.50101723,260778500.8539
1732338000000,2024-11-23 05:00:00,0.46967036,0.88561968,140550256.9621,0.53032964,158702726.1864
1732341600000,2024-11-23 06:00:00,0.45960047,0.85048273,102189723.2695,0.54039953,120154965.5996
1732345200000,2024-11-23 07:00:00,0.54525061,1.1990134,175932701.7479,0.45474939,146731222.5447
1732348800000,2024-11-23 08:00:00,0.5353727,1.15226267,212124575.3112,0.4646273,184093939.9116
1732352400000,2024-11-23 09:00:00,0.49993353,0.99973415,129900068.4702,0.50006647,129934611.8385
1732356000000,2024-11-23 10:00:00,0.55344781,1.23937991,159060373.2349,0.44655219,128338672.9674
1732359600000,2024-11-23 11:00:00,0.53442609,1.14788667,109898987.0421,0.46557391,95740276.7156
1732363200000,2024-11-23 12:00:00,0.56441204,1.29574755,198314578.4695,0.43558796,153050320.5177
1732366800000,2024-11-23 13:00:00,0.46881954,0.88259937,237694072.0937,0.53118046,269311400.9335
1732370400000,2024-11-23 14:00:00,0.50547303,1.0221344,218537974.4586,0.49452697,213805518.2763
1732374000000,2024-11-23 15:00:00,0.3821946,0.61863266,222488808.5161,0.6178054,359646078.5641
1732377600000,2024-11-23 16:00:00,0.45182733,0.8242427,924625461.3658,0.54817267,1121787869.5342
1732381200000,2024-11-23 17:00:00,0.47103836,0.89049626,547218967.8777,0.52896164,614510124.2669001
1732384800000,2024-11-23 18:00:00,0.48976851,0.95989471,156867845.2847,0.51023149,163421929.1169
1732388400000,2024-11-23 19:00:00,0.45235854,0.82601224,172366071.2192,0.54764146,208672539.1551
1732392000000,2024-11-23 20:00:00,0.44638443,0.80630758,337327010.9371,0.55361557,418360213.1011
1732395600000,2024-11-23 21:00:00,0.52606838,1.11000905,189951193.2113,0.47393162,171125805.7555
1732399200000,2024-11-23 22:00:00,0.37662098,0.6041605,111655371.1259,0.62337902,184810775.6714
1732402800000,2024-11-23 23:00:00,0.53640044,1.15703399,158838612.6595,0.46359956,137280852.4951
1732406400000,2024-11-24 00:00:00,0.57126553,1.33244598,206833576.9956,0.42873447,155228489.5419
1732410000000,2024-11-24 01:00:00,0.5517126,1.2307118,323066475.7398,0.4482874,262503761.3128
1732413600000,2024-11-24 02:00:00,0.53758381,1.16255406,222306712.7674,0.46241619,191222688.9846
1732417200000,2024-11-24 03:00:00,0.36130565,0.56569414,106955725.1851,0.63869435,189069884.8607
1732420800000,2024-11-24 04:00:00,0.48780844,0.95239453,167677266.4214,0.51219156,176058620.4382
1732424400000,2024-11-24 05:00:00,0.4755101,0.90661442,167334179.6687,0.5244899,184570391.8605
1732428000000,2024-11-24 06:00:00,0.50199205,1.00800007,115112066.3618,0.49800795,114198470.673
1732431600000,2024-11-24 07:00:00,0.45131166,0.82252825,131234564.4813,0.54868834,159550220.6863
1732435200000,2024-11-24 08:00:00,0.49742268,0.98974357,195385387.1507,0.50257732,197410109.7962
1732438800000,2024-11-24 09:00:00,0.48064955,0.92548211,146773595.1581,0.51935045,158591498.9726
1732442400000,2024-11-24 10:00:00,0.45829182,0.84601236,235546465.1073,0.54170818,278419650.9753
1732446000000,2024-11-24 11:00:00,0.45513192,0.83530664,353670004.3739,0.54486808,423401403.6773
1732449600000,2024-11-24 12:00:00,0.46357963,0.86420959,962311296.3188,0.53642037,1113516110.9745
1732453200000,2024-11-24 13:00:00,0.4858248,0.94486238,603622657.7235,0.5141752,638847168.8675001
1732456800000,2024-11-24 14:00:00,0.51014301,1.04141212,538041680.0461,0.48985699,516646264.1836
1732460400000,2024-11-24 15:00:00,0.4085337,0.69071341,574774253.1797,0.5914663,832145791.3659
1732464000000,2024-11-24 16:00:00,0.54692388,1.20713466,767925371.0503,0.45307612,636155514.1852
1732467600000,2024-11-24 17:00:00,0.51051875,1.04297918,458345306.9281,0.48948125,439457770.4149
1732471200000,2024-11-24 18:00:00,0.55002565,1.22234891,270164160.9866,0.44997435,221020495.5941
1732474800000,2024-11-24 19:00:00,0.48751827,0.95128906,151765634.3392,0.51248173,159536822.8264
1732478400000,2024-11-24 20:00:00,0.49977278,0.99909151,203477763.2623,0.50022722,203662788.0217
1732482000000,2024-11-24 21:00:00,0.49744622,0.9898368,176503698.7704,0.50255378,178315959.2261
1732485600000,2024-11-24 22:00:00,0.53519827,1.15145498,523165401.319,0.46480173,454351590.7463
1732489200000,2024-11-24 23:00:00,0.44396104,0.79843514,494538457.4523,0.55603896,619384631.8405
1732492800000,2024-11-25 00:00:00,0.46725794,0.87708099,254675613.8227,0.53274206,290367271.0346
1732496400000,2024-11-25 01:00:00,0.44551871,0.80348737,394885113.8273,0.55448129,491463994.7183
1732500000000,2024-11-25 02:00:00,0.49363242,0.97484997,197733187.9086,0.50636758,202834481.3006
1732503600000,2024-11-25 03:00:00,0.58433523,1.40578484,223620858.4777,0.41566477,159071895.1857
1732507200000,2024-11-25 04:00:00,0.45363621,0.83028233,222786924.891,0.54636379,268326707.2455
1732510800000,2024-11-25 05:00:00,0.53427032,1.14716831,269485368.8562,0.46572968,234913540.1094
1732514400000,2024-11-25 06:00:00,0.46355487,0.86412354,229801889.9956,0.53644513,265936383.9508
1732518000000,2024-11-25 07:00:00,0.48976479,0.95988044,236443668.6303,0.51023521,246326166.1525
1732521600000,2024-11-25 08:00:00,0.51839786,1.07640271,284791005.7651,0.48160214,264576633.12
1732525200000,2024-11-25 09:00:00,0.53844296,1.16657944,673950003.4785,0.46155704,577714623.9847
1732528800000,2024-11-25 10:00:00,0.50304596,1.01225852,325317045.8528,0.49695404,321377433.5277
1732532400000,2024-11-25 11:00:00,0.48555462,0.94384095,359597134.2902,0.51444538,380993358.9156
1732536000000,2024-11-25 12:00:00,0.44117106,0.78945636,265039192.7951,0.55882894,335723676.2633
1732539600000,2024-11-25 13:00:00,0.50414433,1.01671588,893514663.495,0.49585567,878824345.354
1732543200000,2024-11-25 14:00:00,0.42126173,0.72789678,1422570162.792,0.57873827,1954356995.6824
1732546800000,2024-11-25 15:00:00,0.48377395,0.93713587,2378352272.7097,0.51622605,2537894822.1606
1732550400000,2024-11-25 16:00:00,0.44915506,0.81539291,731471714.8128,0.55084494,897078828.5484
1732554000000,2024-11-25 17:00:00,0.47991968,0.92277993,828876447.0594,0.52008032,898238486.7162
1732557600000,2024-11-25 18:00:00,0.49361492,0.97478172,606454827.0366,0.50638508,622144232.431
1732561200000,2024-11-25 19:00:00,0.45962133,0.85055417,705093362.5261,0.54037867,828981134.7293
1732564800000,2024-11-25 20:00:00,0.54269033,1.18670207,599985313.4717,0.45730967,505590517.0824
1732568400000,2024-11-25 21:00:00,0.40027994,0.66744464,667781961.828,0.59972006,1000505399.3822
1732572000000,2024-11-25 22:00:00,0.49672153,0.98697155,1288706899.7614,0.50327847,1305718389.0081
1732575600000,2024-11-25 23:00:00,0.45561961,0.83695082,771347232.2051,0.54438039,921615954.2609
1732579200000,2024-11-26 00:00:00,0.51406486,1.05788783,835972371.2123,0.48593514,790227802.1227
1732582800000,2024-11-26 01:00:00,0.54578797,1.20161496,559792646.1487,0.45421203,465866907.5781
1732586400000,2024-11-26 02:00:00,0.41894359,0.72100331,221090297.5507,0.58105641,306642554.1331
1732590000000,2024-11-26 03:00:00,0.44049247,0.78728603,219048953.9934,0.55950753,278232998.7244
1732593600000,2024-11-26 04:00:00,0.48285901,0.93370864,207922419.8169,0.51714099,222684475.8832
1732597200000,2024-11-26 05:00:00,0.56465308,1.29701864,176533742.8113,0.43534692,136107328.698
1732600800000,2024-11-26 06:00:00,0.44886366,0.81443307,226052944.2089,0.55113634,277558651.7269
1732604400000,2024-11-26 07:00:00,0.4697388,0.88586305,491188899.9912,0.5302612,554474983.6811
1732608000000,2024-11-26 08:00:00,0.4932648,0.9734173,1315084514.6611,0.5067352,1350997684.4435
1732611600000,2024-11-26 09:00:00,0.48027518,0.92409512,732768641.5525,0.51972482,792958023.906
1732615200000,2024-11-26 10:00:00,0.4372591,0.77701675,582839409.5787,0.5627409,750098901.3836
1732618800000,2024-11-26 11:00:00,0.47419286,0.901838,1293303197.5893,0.52580714,1434074845.6915
1732622400000,2024-11-26 12:00:00,0.49411283,0.97672535,702419984.7558,0.50588717,719158139.1205
1732626000000,2024-11-26 13:00:00,0.50266888,1.01073281,618853656.956,0.49733112,612282149.614
1732629600000,2024-11-26 14:00:00,0.51604295,1.06629907,1138734709.4953,0.48395705,1067931823.3939
1732633200000,2024-11-26 15:00:00,0.47819123,0.91641086,911349632.304,0.52180877,994477121.3707
1732636800000,2024-11-26 16:00:00,0.53938443,1.17100779,1157221016.408,0.46061557,988226569.908
1732640400000,2024-11-26 17:00:00,0.46951335,0.88506159,465242441.9381,0.53048665,525661093.2584
1732644000000,2024-11-26 18:00:00,0.47831137,0.91685221,857328861.8904,0.52168863,935078576.6701
1732647600000,2024-11-26 19:00:00,0.49121009,0.96544778,625776121.1232,0.50878991,648171899.9622
1732651200000,2024-11-26 20:00:00,0.48902992,0.95706176,1101809198.2806,0.51097008,1151241476.0466
1732654800000,2024-11-26 21:00:00,0.52849936,1.12088791,532154398.771,0.47150064,474761474.2535
1732658400000,2024-11-26 22:00:00,0.41318102,0.70410301,307480861.4179,0.58681898,436698686.6879
1732662000000,2024-11-26 23:00:00,0.51008831,1.04118421,236355856.7857,0.48991169,227006762.4467
1732665600000,2024-11-27 00:00:00,0.47758312,0.91418012,434673134.7867,0.52241688,475478655.0608
1732669200000,2024-11-27 01:00:00,0.50973082,1.03969581,403671700.6631,0.49026918,388259427.5745
1732672800000,2024-11-27 02:00:00,0.48992727,0.96050474,289784329.266,0.51007273,301700051.0722
1732676400000,2024-11-27 03:00:00,0.41220384,0.70127005,188919359.492,0.58779616,269396018.1243
1732680000000,2024-11-27 04:00:00,0.50361148,1.01455102,328906805.6987,0.49638852,324189518.6223
1732683600000,2024-11-27 05:00:00,0.48995534,0.96061261,165644388.864,0.51004466,172436200.369
1732687200000,2024-11-27 06:00:00,0.49869918,0.99481021,281336049.1161,0.50130082,282803741.0392
1732690800000,2024-11-27 07:00:00,0.47286743,0.897056,269357736.9385,0.52713257,300268585.2438
1732694400000,2024-11-27 08:00:00,0.42242686,0.73138246,187979474.7363,0.57757314,257019392.5232
1732698000000,2024-11-27 09:00:00,0.52358486,1.09900971,208050201.2184,0.47641514,189306972.2178
1732701600000,2024-11-27 10:00:00,0.55920737,1.26864046,367623966.2337,0.44079263,289777898.8691
1732705200000,2024-11-27 11:00:00,0.46864575,0.88198362,224765032.7868,0.53135425,254840372.2445
1732708800000,2024-11-27 12:00:00,0.51749932,1.07253594,476743866.0414,0.48250068,444501528.4413
1732712400000,2024-11-27 13:00:00,0.54851476,1.21491181,612378050.4955,0.45148524,504051441.4641
1732716000000,2024-11-27 14:00:00,0.50490471,1.0198132,876341068.177,0.49509529,859315284.2043
1732719600000,2024-11-27 15:00:00,0.51545572,1.06379486,1305562968.2733,0.48454428,1227269486.5171
1732723200000,2024-11-27 16:00:00,0.50072868,1.00291899,1063478703.2346,0.49927132,1060383456.2596
1732726800000,2024-11-27 17:00:00,0.49987355,0.99949432,550110535.9437,0.50012645,550388854.5449001
1732730400000,2024-11-27 18:00:00,0.53122129,1.1332027,668368497.29,0.46877871,589804893.7712
1732734000000,2024-11-27 19:00:00,0.47580913,0.90770206,336998363.8695,0.52419087,371265395.2286
1732737600000,2024-11-27 20:00:00,0.52930459,1.12451613,844474314.3692,0.47069541,750966832.5666
1732741200000,2024-11-27 21:00:00,0.50537589,1.02173729,406195175.4823,0.49462411,397553440.4923
1732744800000,2024-11-27 22:00:00,0.46918064,0.88388003,343834777.5152,0.53081936,389006160.4376
1732748400000,2024-11-27 23:00:00,0.49875142,0.99501813,324918074.7027,0.50124858,326544878.5404
1732752000000,2024-11-28 00:00:00,0.54421469,1.19401544,374075029.1991,0.45578531,313291618.8111
1732755600000,2024-11-28 01:00:00,0.4270105,0.74523267,161229079.4725,0.5729895,216347304.7294
1732759200000,2024-11-28 02:00:00,0.42613879,0.74258161,225248752.8369,0.57386121,303331981.7346
1732762800000,2024-11-28 03:00:00,0.49472445,0.97911814,643040834.6247,0.50527555,656755100.0176
1732766400000,2024-11-28 04:00:00,0.48506197,0.94198124,247126417.8933,0.51493803,262347494.172
1732770000000,2024-11-28 05:00:00,0.48932579,0.95819563,216869161.9581,0.51067421,226330777.0351
1732773600000,2024-11-28 06:00:00,0.54956733,1.22008763,347729884.4189,0.45043267,285004023.8448
1732777200000,2024-11-28 07:00:00,0.46737241,0.87748442,186211991.0939,0.53262759,212211163.9045
1732780800000,2024-11-28 08:00:00,0.52648815,1.11187958,264476974.5097,0.47351185,237864764.5806
1732784400000,2024-11-28 09:00:00,0.41019354,0.69547142,168343255.7926,0.58980646,242056324.9086
1732788000000,2024-11-28 10:00:00,0.48017933,0.92374034,435366089.0976,0.51982067,471307864.4132
1732791600000,2024-11-28 11:00:00,0.55423845,1.24335184,454836325.4887,0.44576155,365814656.6456
1732795200000,2024-11-28 12:00:00,0.49028786,0.96189166,309168683.1229,0.50971214,321417363.8197
1732798800000,2024-11-28 13:00:00,0.54573367,1.20135182,398796057.4862,0.45426633,331956094.6287
1732802400000,2024-11-28 14:00:00,0.49424101,0.97722634,542386470.7387,0.50575899,555026456.5574
1732806000000,2024-11-28 15:00:00,0.48226457,0.93148844,442903453.0745,0.51773543,475479280.5392
1732809600000,2024-11-28 16:00:00,0.48358664,0.93643325,338988925.0521,0.51641336,362000093.3889
1732813200000,2024-11-28 17:00:00,0.52084261,1.08699694,222263650.7296,0.47915739,204474955.6072
1732816800000,2024-11-28 18:00:00,0.60012448,1.50077825,210869100.8712,0.39987552,140506501.0817
1732820400000,2024-11-28 19:00:00,0.47340724,0.89900066,132781304.905,0.52659276,147698785.2872
1732824000000,2024-11-28 20:00:00,0.50573654,1.02321248,191835171.2195,0.49426346,187483220.1647
1732827600000,2024-11-28 21:00:00,0.60141079,1.50884863,239688366.876,0.39858921,158855144.0908
1732831200000,2024-11-28 22:00:00,0.57663889,1.36204973,234617066.1283,0.42336111,172252937.3273
1732834800000,2024-11-28 23:00:00,0.51462631,1.06026825,342612910.8018,0.48537369,323137953.38920003
1732838400000,2024-11-29 00:00:00,0.48815452,0.95371463,237504100.0663,0.51184548,249030572.6022
1732842000000,2024-11-29 01:00:00,0.48771821,0.95205065,179268748.1093,0.51228179,188297490.3286
1732845600000,2024-11-29 02:00:00,0.57111969,1.33165284,620517872.7142,0.42888031,465975707.0599
1732849200000,2024-11-29 03:00:00,0.43502077,0.76997657,178829183.406,0.56497923,232252758.8708
1732852800000,2024-11-29 04:00:00,0.38903708,0.63676054,162113429.6889,0.61096292,254590883.6668
1732856400000,2024-11-29 05:00:00,0.46879895,0.88252641,166804605.7678,0.53120105,189008060.4529
1732860000000,2024-11-29 06:00:00,0.4310404,0.75759404,179548780.0174,0.5689596,236998669.1579
1732863600000,2024-11-29 07:00:00,0.43637126,0.77421754,275519801.8499,0.56362874,355868714.9244
1732867200000,2024-11-29 08:00:00,0.61496121,1.59714091,305168247.3918,0.38503879,191071586.3665
1732870800000,2024-11-29 09:00:00,0.49921405,0.99686113,272638214.4018,0.50078595,273496684.2753
1732874400000,2024-11-29 10:00:00,0.54200531,1.18343141,399684739.4473,0.45799469,337733759.7401
